wandb: Currently logged in as: hungtrab (hungtrab-hanoi-university-of-science-and-technology) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run tx7gebrs
wandb: Tracking run with wandb version 0.23.1
wandb: Run data is saved locally in logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124/wandb/run-20251218_102055-tx7gebrs
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124
wandb: ⭐️ View project at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research
wandb: 🚀 View run at https://wandb.ai/hungtrab-hanoi-university-of-science-and-technology/MiniGrid_Drift_Research/runs/tx7gebrs
/home/hungchan/miniconda3/envs/rl_hf_course/lib/python3.10/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
--- Training Start: MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124 ---
>>> [Wrapper] Initialized Non-Stationary MiniGrid
    - reward_scale: linear
>>> Initializing PPO with kwargs: ['policy', 'env', 'learning_rate', 'gamma', 'verbose', 'tensorboard_log', 'n_steps', 'batch_size']
Using cuda device
Wrapping the env in a DummyVecEnv.
Wrapping the env in a VecTransposeImage.
Logging to logs/MiniGrid_Empty-5x5_reward_scale_linear_Baseline_20251218_101124_0
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | 1.23         |
| time/                   |              |
|    fps                  | 802          |
|    iterations           | 42           |
|    time_elapsed         | 26           |
|    total_timesteps      | 21504        |
| train/                  |              |
|    approx_kl            | 0.0077762697 |
|    clip_fraction        | 0.09         |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.739       |
|    explained_variance   | 0.0748       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0411      |
|    n_updates            | 410          |
|    policy_gradient_loss | -0.0182      |
|    value_loss           | 0.00598      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 6.31        |
|    ep_rew_mean          | 1.24        |
| time/                   |             |
|    fps                  | 801         |
|    iterations           | 43          |
|    time_elapsed         | 27          |
|    total_timesteps      | 22016       |
| train/                  |             |
|    approx_kl            | 0.007011763 |
|    clip_fraction        | 0.04        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.643      |
|    explained_variance   | 0.506       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0224     |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.0136     |
|    value_loss           | 0.00625     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 6.05        |
|    ep_rew_mean          | 1.23        |
| time/                   |             |
|    fps                  | 801         |
|    iterations           | 44          |
|    time_elapsed         | 28          |
|    total_timesteps      | 22528       |
| train/                  |             |
|    approx_kl            | 0.009836828 |
|    clip_fraction        | 0.0754      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.459      |
|    explained_variance   | 0.434       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0325     |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.018      |
|    value_loss           | 0.00197     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.82        |
|    ep_rew_mean          | 1.23        |
| time/                   |             |
|    fps                  | 801         |
|    iterations           | 45          |
|    time_elapsed         | 28          |
|    total_timesteps      | 23040       |
| train/                  |             |
|    approx_kl            | 0.007004763 |
|    clip_fraction        | 0.0428      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.346      |
|    explained_variance   | 0.34        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0396     |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.0145     |
|    value_loss           | 0.00311     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5.47         |
|    ep_rew_mean          | 1.22         |
| time/                   |              |
|    fps                  | 800          |
|    iterations           | 46           |
|    time_elapsed         | 29           |
|    total_timesteps      | 23552        |
| train/                  |              |
|    approx_kl            | 0.0031803297 |
|    clip_fraction        | 0.0168       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.278       |
|    explained_variance   | 0.413        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0401      |
|    n_updates            | 450          |
|    policy_gradient_loss | -0.00962     |
|    value_loss           | 0.00291      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5.34         |
|    ep_rew_mean          | 1.21         |
| time/                   |              |
|    fps                  | 800          |
|    iterations           | 47           |
|    time_elapsed         | 30           |
|    total_timesteps      | 24064        |
| train/                  |              |
|    approx_kl            | 0.0036419262 |
|    clip_fraction        | 0.032        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.208       |
|    explained_variance   | 0.446        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.00855      |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.0117      |
|    value_loss           | 0.00103      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5.52         |
|    ep_rew_mean          | 1.2          |
| time/                   |              |
|    fps                  | 800          |
|    iterations           | 48           |
|    time_elapsed         | 30           |
|    total_timesteps      | 24576        |
| train/                  |              |
|    approx_kl            | 0.0014139997 |
|    clip_fraction        | 0.0123       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.173       |
|    explained_variance   | 0.298        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0183      |
|    n_updates            | 470          |
|    policy_gradient_loss | -0.0055      |
|    value_loss           | 0.000994     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5.15         |
|    ep_rew_mean          | 1.16         |
| time/                   |              |
|    fps                  | 799          |
|    iterations           | 49           |
|    time_elapsed         | 31           |
|    total_timesteps      | 25088        |
| train/                  |              |
|    approx_kl            | 0.0016065347 |
|    clip_fraction        | 0.0123       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.149       |
|    explained_variance   | 0.303        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0191      |
|    n_updates            | 480          |
|    policy_gradient_loss | -0.00853     |
|    value_loss           | 0.000952     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 5.08          |
|    ep_rew_mean          | 0.961         |
| time/                   |               |
|    fps                  | 799           |
|    iterations           | 50            |
|    time_elapsed         | 32            |
|    total_timesteps      | 25600         |
| train/                  |               |
|    approx_kl            | 0.00048822933 |
|    clip_fraction        | 0.0104        |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.11         |
|    explained_variance   | 0.0162        |
|    learning_rate        | 0.0003        |
|    loss                 | 0.00328       |
|    n_updates            | 490           |
|    policy_gradient_loss | -0.00258      |
|    value_loss           | 0.00698       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5.31         |
|    ep_rew_mean          | 0.968        |
| time/                   |              |
|    fps                  | 799          |
|    iterations           | 51           |
|    time_elapsed         | 32           |
|    total_timesteps      | 26112        |
| train/                  |              |
|    approx_kl            | 0.0007783754 |
|    clip_fraction        | 0.00801      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.102       |
|    explained_variance   | -2.14        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00365     |
|    n_updates            | 500          |
|    policy_gradient_loss | -0.000991    |
|    value_loss           | 0.00212      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5.21         |
|    ep_rew_mean          | 0.979        |
